UserID,SessionID,BrowserType,OperatingSystem,DeviceType,NumItemsInCart,CartTotalAmount,TimeSpentOnSiteMinutes,HasCouponApplied,IsReturningCustomer,LastPageViewedCategory,AbandonmentReason
2750,800940,Opera,Windows,Desktop,2,75.9,4.53,False,True,Clothing,No Abandonment
1001,587588,Firefox,Windows,Desktop,3,66.68,10.97,False,False,Books,Found Better Price
9340,313419,Edge,Windows,Mobile,0,5.31,8.03,True,True,HomeGoods,No Abandonment
5247,809541,Edge,Linux,Desktop,5,47.91,7.48,True,False,Toys,High Shipping Cost
8732,939460,Opera,Windows,Desktop,4,40.55,8.55,True,False,Clothing,High Shipping Cost
7035,753937,Edge,iOS,Desktop,1,19.75,6.61,False,False,HomeGoods,High Shipping Cost
3043,951063,Safari,iOS,Desktop,5,67.83,3.34,False,True,Toys,High Shipping Cost
2702,462564,Safari,MacOS,Tablet,3,96.08,6.32,False,False,Toys,High Shipping Cost
6947,405425,Firefox,Linux,Tablet,3,31.27,8.07,False,True,HomeGoods,No Abandonment
2387,149711,Chrome,Android,Desktop,4,18.24,8.08,True,False,Electronics,Payment Issues
6826,433121,Safari,Windows,Tablet,3,29.34,2.73,False,True,Beauty,High Shipping Cost
5462,540240,Safari,Android,Desktop,4,215.39,7.21,False,True,HomeGoods,No Abandonment
3036,715785,Opera,Windows,Desktop,3,63.03,12.95,True,False,HomeGoods,High Shipping Cost
7405,807129,Safari,Linux,Tablet,4,32.95,8.14,True,False,Electronics,Found Better Price
7789,372290,Firefox,Linux,Tablet,2,97.43,10.62,False,False,Clothing,No Abandonment
7119,788717,Opera,iOS,Desktop,4,62.42,9.74,False,True,Electronics,No Abandonment
1537,985234,Safari,Linux,Mobile,4,85.74,6.07,False,False,Toys,Found Better Price
9982,417643,Firefox,Android,Desktop,3,33.63,6.16,False,False,Books,No Abandonment
7863,116313,Opera,Android,Desktop,4,30.32,9.2,False,True,Clothing,High Shipping Cost
2948,599424,Chrome,Linux,Mobile,2,30.2,6.37,False,True,HomeGoods,No Abandonment
6178,913830,Firefox,Android,Tablet,4,23.12,11.45,False,False,HomeGoods,No Abandonment
6104,863385,Safari,Windows,Mobile,0,62.93,7.08,False,True,Beauty,Distraction
5143,748806,Opera,MacOS,Desktop,4,130.65,10.49,False,False,Toys,No Abandonment
3848,502540,Chrome,iOS,Tablet,4,66.58,9.15,False,True,Toys,Payment Issues
9305,500648,Firefox,MacOS,Mobile,4,109.35,9.43,False,False,Clothing,Found Better Price
3343,120867,Chrome,Android,Mobile,3,28.39,6.17,False,True,Clothing,Distraction
5533,354367,Firefox,iOS,Desktop,3,76.47,11.25,False,False,Clothing,Distraction
1161,350756,Safari,MacOS,Mobile,5,55.95,15.01,False,False,Toys,Payment Issues
9695,789719,Firefox,MacOS,Desktop,1,76.9,5.2,True,False,Books,No Abandonment
3634,825303,Safari,Android,Tablet,2,28.84,10.82,False,False,Electronics,High Shipping Cost
6101,655259,Firefox,iOS,Mobile,6,39.86,8.01,False,False,Toys,Distraction
6766,474771,Opera,iOS,Tablet,10,23.23,5.59,False,False,Books,Payment Issues
2509,873931,Firefox,MacOS,Tablet,3,131.52,4.82,True,True,Toys,High Shipping Cost
3319,937191,Firefox,iOS,Desktop,4,146.14,5.42,False,True,Electronics,High Shipping Cost
7105,529708,Edge,iOS,Mobile,4,48.13,5.81,False,True,Clothing,Payment Issues
9671,222243,Edge,Windows,Tablet,2,26.93,4.51,False,True,Books,Found Better Price
9946,978259,Firefox,Android,Mobile,3,69.2,11.31,False,True,Clothing,No Abandonment
4999,345962,Edge,Android,Mobile,3,32.06,7.97,False,True,Electronics,Payment Issues
9395,546222,Safari,Windows,Mobile,1,128.46,9.24,False,True,Toys,No Abandonment
4349,734743,Edge,MacOS,Mobile,3,60.43,4.54,False,False,HomeGoods,No Abandonment
5211,534285,Firefox,Linux,Tablet,5,112.95,11.6,False,False,Electronics,No Abandonment
1391,571121,Chrome,MacOS,Mobile,2,46.3,6.4,False,False,Electronics,Distraction
8951,916723,Chrome,Windows,Desktop,1,6.75,11.89,True,True,Beauty,Payment Issues
7831,248224,Firefox,iOS,Desktop,4,37.32,9.34,False,False,Books,High Shipping Cost
3773,229216,Firefox,Windows,Mobile,3,17.3,5.13,True,False,Beauty,No Abandonment
3416,165674,Chrome,Android,Mobile,3,49.92,9.1,False,False,HomeGoods,No Abandonment
2238,935804,Opera,iOS,Desktop,0,19.15,7.91,False,False,Books,Found Better Price
7712,616956,Edge,MacOS,Mobile,2,37.87,5.09,False,False,Beauty,No Abandonment
1740,546295,Opera,iOS,Tablet,0,114.24,4.8,False,False,Books,Found Better Price
7470,675827,Safari,Android,Mobile,1,13.27,10.46,False,True,Beauty,No Abandonment
8491,888957,Chrome,Windows,Mobile,2,64.73,11.62,False,True,Clothing,Found Better Price
1368,481886,Chrome,MacOS,Tablet,3,47.5,4.87,True,True,Electronics,No Abandonment
5909,371781,Opera,Linux,Mobile,7,20.23,8.33,True,False,Electronics,No Abandonment
6219,934756,Safari,Linux,Tablet,1,125.73,3.57,False,True,Electronics,No Abandonment
8604,418252,Opera,Windows,Tablet,3,107.4,10.52,False,False,HomeGoods,Found Better Price
7206,920809,Safari,MacOS,Desktop,5,26.87,8.23,False,False,Clothing,High Shipping Cost
2647,704357,Firefox,MacOS,Desktop,1,35.52,4.01,False,False,HomeGoods,High Shipping Cost
3824,318435,Firefox,iOS,Mobile,3,32.63,6.65,False,False,Toys,High Shipping Cost
5170,998307,Chrome,Windows,Desktop,3,77.99,6.37,True,False,Books,No Abandonment
6909,214886,Firefox,iOS,Mobile,1,79.3,5.42,False,True,Books,Found Better Price
4781,684495,Opera,Windows,Mobile,0,72.44,10.86,False,False,HomeGoods,Found Better Price
4128,646656,Safari,Android,Desktop,3,28.2,5.48,True,False,Beauty,High Shipping Cost
2979,125736,Chrome,Windows,Desktop,1,73.06,13.04,True,True,HomeGoods,High Shipping Cost
7612,642041,Firefox,iOS,Mobile,2,118.52,10.59,True,False,Books,Found Better Price
7022,327314,Chrome,MacOS,Mobile,5,103.16,7.01,False,True,Clothing,High Shipping Cost
7081,126798,Chrome,Windows,Mobile,3,104.34,14.86,False,True,Clothing,Distraction
8832,264328,Safari,MacOS,Tablet,2,39.45,6.9,True,False,Beauty,No Abandonment
2255,988276,Opera,Android,Mobile,6,62.51,3.84,False,True,Beauty,Distraction
1299,802779,Opera,Linux,Mobile,2,119.43,10.99,True,False,Beauty,Found Better Price
8809,963027,Edge,Linux,Mobile,2,135.35,5.42,False,False,Beauty,Found Better Price
5521,978971,Opera,iOS,Desktop,4,124.02,11.75,False,False,Books,Distraction
4042,585205,Firefox,Windows,Desktop,2,12.29,3.84,False,True,Toys,Distraction
9592,785984,Edge,Android,Tablet,6,61.42,5.45,False,False,HomeGoods,No Abandonment
2280,358489,Edge,Android,Mobile,5,83.15,6.39,True,True,Electronics,No Abandonment
5589,502272,Edge,MacOS,Mobile,4,296.26,9.71,False,False,Toys,High Shipping Cost
9133,687567,Edge,iOS,Mobile,2,18.66,6.55,False,False,Clothing,Found Better Price
7632,904996,Opera,Android,Mobile,4,32.75,6.37,False,True,Electronics,No Abandonment
3784,766580,Edge,Windows,Mobile,1,61.74,9.98,False,False,Beauty,High Shipping Cost
8398,111290,Firefox,Android,Mobile,4,16.11,11.52,True,True,Electronics,High Shipping Cost
7708,283552,Firefox,Linux,Desktop,3,28.77,7.12,False,False,Beauty,High Shipping Cost
8173,382162,Chrome,iOS,Tablet,4,48.68,5.01,False,False,Toys,High Shipping Cost
5159,346415,Firefox,MacOS,Desktop,6,33.02,12.36,False,True,Toys,No Abandonment
3300,417282,Chrome,Windows,Desktop,6,147.43,7.56,False,False,HomeGoods,High Shipping Cost
7250,879619,Firefox,Linux,Desktop,4,26.68,9.26,False,True,Toys,No Abandonment
8969,182155,Edge,Android,Tablet,2,111.95,6.58,False,True,Books,Payment Issues
4991,705855,Safari,iOS,Mobile,1,17.06,6.85,True,True,Clothing,Payment Issues
1513,592508,Edge,iOS,Tablet,3,14.37,6.58,True,True,HomeGoods,Found Better Price
5231,371150,Opera,Windows,Desktop,1,88.29,10.5,False,False,Beauty,High Shipping Cost
7552,537142,Chrome,MacOS,Desktop,2,46.88,11.57,True,True,HomeGoods,High Shipping Cost
9312,834478,Safari,Linux,Desktop,2,0.51,6.46,False,False,Books,High Shipping Cost
3847,519481,Firefox,MacOS,Desktop,1,44.6,6.83,False,False,Electronics,No Abandonment
2117,115908,Edge,Windows,Mobile,2,117.05,11.69,True,False,Toys,Distraction
9696,171165,Chrome,Windows,Desktop,2,65.48,13.7,False,False,Electronics,Payment Issues
8861,446550,Chrome,Linux,Desktop,2,115.48,9.71,True,True,Beauty,High Shipping Cost
3238,249121,Firefox,iOS,Mobile,5,86.01,9.04,True,True,Clothing,No Abandonment
7600,766187,Chrome,iOS,Desktop,2,42.69,13.78,False,False,Clothing,No Abandonment
3433,431666,Firefox,Linux,Mobile,4,89.65,8.74,True,False,HomeGoods,High Shipping Cost
9994,665242,Firefox,MacOS,Tablet,2,103.8,8.75,True,False,Toys,Found Better Price
8009,167359,Edge,Linux,Mobile,1,18.77,6.6,True,False,Electronics,Distraction
8166,294006,Chrome,iOS,Desktop,1,73.92,10.1,False,True,Toys,High Shipping Cost
5373,941412,Opera,MacOS,Mobile,2,54.26,6.14,False,False,Beauty,Payment Issues
9146,449400,Opera,Android,Desktop,5,59.13,6.74,True,True,HomeGoods,No Abandonment
2471,972440,Edge,MacOS,Desktop,3,62.71,7.19,False,False,HomeGoods,High Shipping Cost
2428,755970,Edge,iOS,Tablet,3,98.51,9.75,False,False,Electronics,High Shipping Cost
5874,584663,Firefox,Windows,Desktop,4,61.36,7.14,True,False,Toys,Payment Issues
8923,317317,Opera,MacOS,Desktop,3,68.88,10.69,True,False,Books,Distraction
5306,767244,Chrome,MacOS,Desktop,0,19.03,5.12,True,False,Clothing,Payment Issues
4781,841715,Opera,Windows,Mobile,2,66.89,7.0,False,True,Clothing,High Shipping Cost
3317,356163,Edge,iOS,Desktop,3,40.36,8.36,False,False,Clothing,No Abandonment
7688,616166,Edge,Android,Desktop,1,128.92,8.57,False,True,Beauty,Payment Issues
2006,281973,Firefox,Android,Desktop,2,59.16,10.23,True,True,HomeGoods,High Shipping Cost
2637,989681,Chrome,Linux,Tablet,3,96.37,5.32,True,False,Books,High Shipping Cost
6111,252628,Edge,Android,Tablet,4,41.04,8.17,False,True,HomeGoods,No Abandonment
8449,277748,Chrome,Android,Mobile,4,113.09,5.12,True,True,Electronics,Distraction
4287,608245,Opera,MacOS,Tablet,3,123.01,9.94,False,True,Toys,Found Better Price
6440,571974,Firefox,Linux,Tablet,1,49.01,6.64,True,True,Toys,High Shipping Cost
3861,635306,Opera,Android,Mobile,3,48.8,10.48,True,True,Beauty,Payment Issues
1638,923031,Edge,MacOS,Tablet,0,64.81,8.07,True,False,Toys,High Shipping Cost
9684,298987,Edge,Linux,Desktop,3,111.12,8.37,False,False,Toys,High Shipping Cost
6725,253561,Chrome,MacOS,Desktop,2,66.92,15.97,False,False,HomeGoods,Distraction
3175,742845,Edge,Windows,Desktop,4,141.05,11.03,True,False,Toys,No Abandonment
6595,473838,Chrome,iOS,Tablet,4,30.87,10.07,True,False,Electronics,High Shipping Cost
2485,410215,Safari,iOS,Mobile,3,69.4,8.05,False,False,Books,Payment Issues
7581,636682,Edge,iOS,Tablet,1,67.09,6.96,True,False,HomeGoods,Payment Issues
5543,613972,Opera,Android,Mobile,5,16.98,6.6,False,False,Electronics,Found Better Price
6221,900849,Opera,iOS,Desktop,2,38.35,12.19,False,True,Electronics,No Abandonment
9750,652137,Chrome,iOS,Mobile,2,116.4,6.22,False,False,Clothing,Payment Issues
4748,135207,Safari,Linux,Desktop,2,5.75,9.73,False,False,Books,High Shipping Cost
6032,255362,Edge,Linux,Tablet,2,18.94,6.35,False,True,Clothing,Distraction
7426,224947,Firefox,Linux,Tablet,1,39.83,5.45,False,True,Toys,Distraction
5009,508331,Firefox,Android,Mobile,3,24.81,6.84,False,False,Electronics,No Abandonment
6323,263824,Opera,iOS,Tablet,1,119.38,10.19,True,False,Clothing,High Shipping Cost
9277,277474,Edge,Android,Mobile,7,242.68,11.25,True,False,Beauty,Distraction
6443,341107,Firefox,Android,Tablet,5,24.25,8.75,False,False,Electronics,Payment Issues
7307,935453,Chrome,Android,Tablet,1,117.96,7.7,True,False,Beauty,Found Better Price
4128,269269,Edge,Android,Tablet,1,26.02,9.78,True,True,Toys,No Abandonment
5301,426223,Opera,Android,Mobile,4,7.49,7.57,False,False,Toys,Found Better Price
7027,714267,Safari,Android,Mobile,2,48.38,6.96,False,True,Books,Distraction
6409,660821,Chrome,iOS,Mobile,2,122.79,5.41,False,False,Beauty,Found Better Price
1946,571113,Chrome,Linux,Tablet,3,107.23,11.37,False,False,Toys,No Abandonment
4208,746802,Edge,MacOS,Desktop,1,75.98,6.52,False,True,Books,No Abandonment
4440,714120,Safari,MacOS,Mobile,9,18.18,5.23,False,True,Toys,Distraction
2545,305453,Chrome,MacOS,Desktop,4,101.62,7.46,True,False,Toys,No Abandonment
4507,179283,Safari,Windows,Mobile,2,225.69,10.75,False,True,Beauty,High Shipping Cost
1029,870509,Opera,Linux,Mobile,4,95.35,10.28,False,True,Books,No Abandonment
2409,445237,Chrome,iOS,Desktop,4,18.28,7.54,True,False,Clothing,No Abandonment
4679,822563,Firefox,Android,Desktop,7,33.03,6.76,False,True,HomeGoods,High Shipping Cost
9720,492942,Opera,MacOS,Tablet,1,41.29,14.75,False,False,Clothing,Distraction
6147,146963,Opera,Linux,Desktop,2,37.53,5.82,False,False,Toys,No Abandonment
1125,393178,Chrome,iOS,Mobile,7,25.25,8.15,False,False,Electronics,Distraction
5908,357697,Firefox,MacOS,Desktop,3,68.56,6.17,False,True,HomeGoods,No Abandonment
7642,638431,Safari,Linux,Desktop,3,99.26,10.72,True,False,Toys,No Abandonment
4258,299929,Firefox,iOS,Desktop,6,41.5,10.79,True,True,Books,Found Better Price
9845,862495,Opera,Linux,Desktop,0,15.03,5.02,False,False,Electronics,No Abandonment
9141,481201,Chrome,Android,Tablet,7,100.2,8.76,False,False,HomeGoods,No Abandonment
9932,845953,Firefox,Linux,Mobile,4,3.12,1.08,True,True,HomeGoods,High Shipping Cost
3261,616177,Firefox,Linux,Mobile,3,36.64,8.48,False,True,HomeGoods,High Shipping Cost
8953,717703,Opera,Windows,Mobile,2,54.92,0.0,False,True,Electronics,Payment Issues
9482,693950,Safari,Android,Tablet,1,54.07,9.11,False,False,Beauty,Distraction
2693,250249,Firefox,Linux,Desktop,5,34.85,7.2,False,False,Electronics,No Abandonment
6887,305907,Firefox,Android,Mobile,4,40.48,3.88,False,True,Books,High Shipping Cost
5644,171721,Edge,Linux,Mobile,7,24.68,9.7,False,True,Electronics,Found Better Price
3821,808297,Opera,Android,Desktop,1,12.84,8.23,True,False,Electronics,No Abandonment
4662,739226,Edge,iOS,Mobile,3,46.4,5.34,False,False,Clothing,No Abandonment
6194,230557,Opera,MacOS,Desktop,4,41.84,10.26,False,True,Books,No Abandonment
2395,290850,Opera,Windows,Tablet,3,99.87,7.83,True,False,Books,High Shipping Cost
3967,330996,Edge,MacOS,Mobile,5,20.76,9.28,False,False,HomeGoods,High Shipping Cost
4961,457347,Safari,Linux,Mobile,1,71.72,7.1,True,False,Toys,Payment Issues
3614,601430,Safari,Linux,Desktop,3,53.75,7.58,False,True,HomeGoods,No Abandonment
7870,698281,Opera,iOS,Tablet,2,26.23,12.73,False,True,Books,Found Better Price
2544,509158,Edge,Linux,Mobile,2,54.88,6.33,True,True,Beauty,High Shipping Cost
6225,736310,Firefox,Android,Desktop,4,48.84,8.9,True,True,Books,Distraction
8986,167659,Opera,MacOS,Tablet,8,51.17,8.93,False,True,Toys,No Abandonment
5882,380038,Opera,Linux,Desktop,2,47.27,4.57,False,True,Toys,High Shipping Cost
5433,464300,Chrome,iOS,Mobile,5,45.33,8.96,False,False,Toys,Payment Issues
8034,340506,Safari,Windows,Mobile,3,44.34,3.24,True,False,Toys,No Abandonment
2096,851500,Edge,MacOS,Mobile,3,61.23,14.12,False,True,HomeGoods,High Shipping Cost
2204,811520,Firefox,iOS,Desktop,3,28.48,12.27,False,False,Electronics,Found Better Price
8947,398334,Firefox,iOS,Tablet,2,45.69,2.13,False,True,HomeGoods,High Shipping Cost
8319,370575,Opera,MacOS,Mobile,3,89.46,11.39,False,True,Toys,High Shipping Cost
4583,288466,Firefox,iOS,Mobile,4,36.53,8.28,False,True,HomeGoods,No Abandonment
8539,201311,Firefox,Windows,Desktop,6,87.71,3.59,False,False,HomeGoods,High Shipping Cost
8140,263410,Opera,Windows,Mobile,0,33.36,2.64,False,True,HomeGoods,No Abandonment
3038,847476,Safari,Linux,Desktop,5,139.58,7.88,False,False,Toys,No Abandonment
9179,524799,Chrome,Android,Mobile,1,23.4,12.98,False,True,Toys,Payment Issues
6926,244985,Safari,Linux,Tablet,6,74.43,15.1,False,False,Toys,Distraction
9223,850461,Safari,Android,Mobile,4,13.3,8.87,False,True,Clothing,No Abandonment
3974,377004,Chrome,MacOS,Desktop,0,73.82,5.0,False,True,Beauty,Payment Issues
4568,657212,Opera,iOS,Mobile,4,32.16,13.54,True,False,Electronics,High Shipping Cost
9206,466790,Safari,Linux,Desktop,6,81.99,5.21,True,False,Books,Found Better Price
9298,981663,Edge,iOS,Desktop,2,81.8,6.99,True,True,Clothing,Payment Issues
4793,697422,Edge,Linux,Desktop,1,74.2,10.05,False,True,Clothing,No Abandonment
1201,530745,Chrome,Linux,Tablet,0,56.91,11.96,True,False,Clothing,Payment Issues
8956,263525,Edge,Windows,Tablet,9,36.05,4.58,False,False,Clothing,No Abandonment
8385,307583,Opera,Android,Mobile,9,66.52,7.94,True,False,HomeGoods,Payment Issues
7007,740995,Firefox,MacOS,Desktop,2,127.13,9.96,True,False,Clothing,Payment Issues
2794,678677,Opera,iOS,Tablet,2,21.06,0.77,False,False,Electronics,No Abandonment
2408,994614,Chrome,Linux,Desktop,2,25.53,2.44,False,False,Toys,High Shipping Cost
1916,206227,Firefox,iOS,Mobile,4,25.44,3.08,False,False,Books,Payment Issues
5431,448234,Edge,Windows,Desktop,4,12.03,8.79,False,False,Beauty,High Shipping Cost
8778,678487,Safari,MacOS,Tablet,5,78.12,9.79,False,False,Electronics,Found Better Price
7346,131444,Edge,Android,Tablet,3,26.87,11.62,True,True,Clothing,High Shipping Cost
4166,607745,Opera,Android,Desktop,2,87.64,8.99,False,True,Toys,No Abandonment
8344,541328,Opera,Linux,Desktop,3,32.8,15.09,True,False,Clothing,Found Better Price
1064,905230,Chrome,MacOS,Desktop,1,34.17,9.9,False,False,Books,Payment Issues
5648,946579,Safari,Android,Desktop,1,104.09,12.03,True,False,Clothing,High Shipping Cost
5319,242513,Safari,MacOS,Desktop,2,23.87,10.87,False,True,HomeGoods,High Shipping Cost
4650,823051,Firefox,iOS,Desktop,1,20.45,8.82,False,False,Beauty,Found Better Price
7398,617922,Firefox,Windows,Mobile,1,179.94,12.83,False,False,HomeGoods,Distraction
3015,278864,Opera,MacOS,Mobile,5,40.59,10.01,True,False,Clothing,No Abandonment
5024,687230,Chrome,MacOS,Tablet,5,34.06,6.24,True,False,Toys,No Abandonment
7314,841037,Opera,Android,Desktop,2,51.85,8.59,False,False,Beauty,No Abandonment
9804,657148,Safari,Linux,Mobile,4,16.01,7.03,True,True,Books,Distraction
9843,737893,Safari,Linux,Desktop,3,14.67,5.68,False,False,Clothing,No Abandonment
2387,483075,Opera,iOS,Tablet,5,100.8,5.95,False,False,Books,Found Better Price
6179,636756,Safari,Android,Mobile,1,20.1,9.88,True,False,Clothing,No Abandonment
7598,158014,Firefox,Android,Desktop,1,61.63,3.86,True,False,Beauty,Distraction
7479,528127,Safari,Windows,Desktop,4,70.3,8.82,True,True,Books,High Shipping Cost
5763,714631,Firefox,Linux,Desktop,2,32.89,6.46,True,True,Clothing,Found Better Price
5109,360346,Edge,Android,Desktop,5,2.6,4.99,False,False,HomeGoods,High Shipping Cost
6535,554549,Chrome,iOS,Desktop,4,49.2,7.73,False,True,Clothing,High Shipping Cost
4128,904418,Chrome,Windows,Desktop,2,27.92,8.43,False,False,HomeGoods,Payment Issues
5866,660007,Safari,Linux,Tablet,5,156.74,14.12,False,False,Toys,Found Better Price
6085,421260,Chrome,Linux,Desktop,3,27.1,4.91,True,False,Clothing,Payment Issues
1537,700082,Edge,Linux,Desktop,1,69.95,8.92,True,True,Books,Found Better Price
8929,337343,Safari,Windows,Mobile,2,14.68,9.39,False,False,Toys,High Shipping Cost
6031,982894,Firefox,iOS,Desktop,2,66.15,7.71,False,True,HomeGoods,High Shipping Cost
6998,950230,Edge,iOS,Desktop,0,50.14,12.32,False,False,Toys,Found Better Price
8679,302854,Edge,Android,Mobile,2,104.8,8.76,False,False,Clothing,Found Better Price
3037,182078,Chrome,Android,Mobile,1,46.77,10.64,True,False,Electronics,Found Better Price
2243,906594,Firefox,Linux,Desktop,0,15.52,6.11,False,False,Clothing,High Shipping Cost
8117,740562,Opera,MacOS,Tablet,2,25.7,4.27,False,True,HomeGoods,No Abandonment
9724,903193,Edge,Android,Mobile,6,166.07,7.43,False,False,Toys,High Shipping Cost
4130,643967,Chrome,iOS,Mobile,1,35.46,7.39,False,False,Electronics,No Abandonment
6479,698729,Edge,Linux,Desktop,4,1.64,6.94,False,True,Beauty,Distraction
2653,767739,Firefox,iOS,Mobile,7,39.83,8.85,False,True,Beauty,High Shipping Cost
9304,672058,Firefox,Linux,Desktop,3,33.2,6.62,False,True,Beauty,No Abandonment
8974,683855,Safari,Windows,Tablet,3,19.37,6.69,False,False,Books,Payment Issues
3304,506637,Opera,Android,Tablet,6,35.74,12.35,False,False,Toys,No Abandonment
7920,980615,Opera,Windows,Desktop,6,90.79,5.1,False,True,Toys,Payment Issues
4814,935370,Chrome,Android,Tablet,4,42.91,12.01,False,False,Clothing,High Shipping Cost
9412,373118,Opera,iOS,Desktop,3,15.82,10.56,True,True,Books,Found Better Price
6038,360274,Firefox,iOS,Mobile,5,26.01,11.42,True,True,Electronics,No Abandonment
4781,747905,Opera,MacOS,Mobile,2,76.91,11.42,False,True,Toys,No Abandonment
2958,888932,Chrome,iOS,Desktop,1,60.71,7.66,False,False,Clothing,No Abandonment
2296,422634,Edge,Linux,Desktop,2,51.06,5.96,True,True,Clothing,Found Better Price
7341,606438,Opera,MacOS,Mobile,3,75.55,7.07,False,True,Electronics,No Abandonment
6723,806375,Opera,Linux,Desktop,3,26.4,7.98,False,True,Books,Found Better Price
6082,615792,Firefox,MacOS,Mobile,4,112.58,4.49,False,False,Books,Found Better Price
